,City,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
31,"Charlotte, NC",12.053908355795148,13.637751152073733,13.447170148187823,15.167829727843685,9.113039517139278,7.493991742117054,11.286429938173672,10.537583911157766,10.16804901504856,9.224918743228603,7.340827526376782
32,"Chattanooga, TN",11.604746457230664,9.94462958215842,10.094660788635807,9.596528084918178,7.413677038010015,8.072528883183569,15.38471040181825,10.012550877974968,10.854163724521019,7.5791072866002285,8.763184010708763
33,"Chesapeake, VA",13.17545135102387,27.26454779154008,22.84873949579832,21.497311329501205,19.339870395634378,16.048985304408678,9.278160191998312,7.801714758236497,8.51361523134824,7.171545837251611,5.354828540404218
34,"Chicago, IL",9.05875783000397,10.159389366709927,10.919532978159953,10.602606929492378,7.641774714712258,6.742210230164293,14.097141506412273,13.66392816823319,12.665761267980344,10.912343346063404,9.496046014029206
35,"Chula Vista, CA",19.46846295162278,16.95616883116883,16.885310913705585,16.083902291002882,8.878087850940055,6.791366498383345,15.327613720750186,13.268120349617138,9.373288738742534,9.926262053318208,6.942767917636888
36,"Cincinnati, OH",9.548107968487667,9.762342436974789,10.386110337141265,10.821038445169528,9.090302083894244,6.942449095022624,15.776012225049696,12.137325998439477,12.231857015968766,13.298736830215674,10.48981389144315
37,"Clarksville, TN",16.957227138643066,10.772737430167597,13.80779427359491,17.720200333889817,7.79837037037037,8.795392126945377,13.297129557796742,12.11983879060583,9.993321088662547,7.577302631578947,7.175305043489047
38,"Cleveland, OH",5.8527701725782135,6.209213178678827,6.314119259766963,6.29680516470783,4.6695937777980525,4.832131297943373,19.533152096775954,19.435775457300785,18.080501761282278,18.37667445957475,17.521746357138902
39,"CO Springs, CO",14.340945338552993,17.183561643835617,14.319420127459907,15.405415375534897,11.4131891060839,9.215858845327832,11.689781923046462,9.40903686629647,9.168744392394848,7.255789193505456,6.749930924915383
40,"Columbus, GA",12.403615475587092,14.941508746355685,10.665977783518471,17.003999158071984,9.676210631146521,8.322564154994376,12.524344927293802,10.301061893902748,13.037647058823529,9.210249726730009,10.898520693029413
41,"Columbus, OH",12.67440450119605,12.393933613124762,13.996619698263592,15.437807766041423,10.5930321687313,8.129314927863023,10.746959560938013,8.54542085305058,7.212225046730637,6.416014072716098,6.5511078292755585
42,"Concord, CA",19.575290789060045,16.165559772296014,14.918438938829205,16.949261553120532,9.742300987797792,7.3822429906542055,13.80176436843982,9.09457100657924,9.24892336872872,8.66896760870507,6.822513734723623
43,"Coral Springs, FL",24.527901403628896,18.21085050935797,18.255980203464393,18.588456375838927,8.909390027841052,7.03358171882762,11.772552698701222,12.694005608462671,10.10069090334535,6.6102549139234466,6.8000287831906165
44,"Corona, CA",15.06513934005813,15.24870651204282,14.128955318810622,10.468858324946886,6.68884293805628,7.460635742007023,12.369434431170877,10.577289228503973,8.40655972208031,7.227352322402651,7.338922705868842
45,"Corpus Christi, TX",17.244149765990638,11.78048137737175,15.403709765411893,16.063044936284374,10.174117647058823,10.505113636363637,7.979740691401664,6.103573029183094,5.922219328596054,5.897554917138162,5.643980746327908
46,"Costa Mesa, CA",29.085743801652892,19.24967490247074,21.297976501305484,19.425806451612903,9.92681870669746,8.907261354364971,9.409937433147245,9.363174077578051,6.6802310902529225,7.098507462686567,5.564808321645629
47,"Dallas, TX",11.630533936300292,12.257335361877853,15.741235517379145,16.425376042397318,10.705988588598188,9.868313285904703,9.779731737469275,9.27521634756495,7.912220165596459,6.62874425708848,5.185364129681076
48,"Dayton, OH",7.7017742544356365,7.406524732549518,7.927978487080557,8.003287671232878,4.983260315176878,5.449780614280016,17.75929625671762,14.554325098737705,15.86798720472441,16.47069831269688,9.22828026752506
49,"Denver, CO",15.244506058738962,15.224326663611832,16.91924003211132,19.425366084081247,10.441713716373298,8.37001221001221,9.499337057896943,7.243437317048132,5.90512177824936,4.70022078557358,4.4856267702205646
50,"Des Moines, IA",16.094908409058128,14.749000689179876,12.960860111137956,17.913394732590078,12.904674188349068,10.833799286609468,10.486133468242652,7.811949281976665,7.675327897605257,6.98099942313239,7.364142529623689
51,"Detroit, MI",4.870205503308951,4.510864139145057,4.77731209425695,4.892702517094144,3.534278208352421,3.0766681033598093,29.287442544075542,27.65353898934226,25.32932103774051,21.588266107909902,20.592425757891935
52,"Durham, NC",12.336601684161957,14.110734463276836,14.772497472194136,16.42665347654042,11.061620956399437,8.272629455279086,7.385234359283846,8.282588780514091,7.008762788239957,5.963555224990703,5.490529165199257
53,"East Los Angeles, CA",12.58864936207655,12.723583093179634,24.516129032258064,10.348424068767908,7.833908125258656,8.002295126231942,14.15559256364069,14.928085842610232,15.410694555856578,14.360020045274672,16.241276498148814
54,"El Monte, CA",8.438163816381639,11.909494232475598,12.117906976744186,16.119546742209632,7.99115170543742,8.155949289751032,18.067108549110916,16.794307750801153,11.138416047310796,6.086694988533403,5.507981614632007
55,"El Paso, TX",8.988431969828836,13.24520367936925,14.153888643393724,21.13835716016477,14.734674956369982,11.424816154064924,7.558973829556599,10.442661761449765,8.425961522389557,7.831848434226925,6.34654555732065
56,"Elizabeth, NJ",10.704474885844748,11.77928483353884,15.839602038340209,12.890717042453788,9.41942637492608,7.198706393807655,12.319457513704052,12.992433341340378,11.183205529591483,10.478993688588206,8.594244387524483
57,"Elk Grove, CA",17.74103139013453,17.19686852406171,17.019626389217308,11.731844424187177,9.545805207328833,9.760258642128823,11.85719087276394,10.431290020403187,13.061155123277643,8.494336698928832,6.913714204840307
58,"Escondido, CA",22.07776,17.27060613745879,15.972309934418266,16.17016855229739,9.44378453038674,9.653741290518024,9.637561779242175,7.698214339486284,9.514012455516015,6.01572448923094,8.073068628694658
59,"Eugene, OR",10.67584656456372,15.744281887492273,21.4168410041841,18.421718854097268,7.216329889366371,9.5622831159507,12.537838607021811,10.885378715836534,9.699645134934087,6.512650997739591,7.399650542138395
60,"Evansville, IN",12.826766145954767,12.530843474611833,11.002383316782522,18.116741500962156,13.083494312084138,11.33209174671633,7.7794700989171,8.295470965048887,8.993053042911933,7.209455244389742,3.9969450101832997
61,"Fairfield, CA",20.115780062583816,12.016888088268407,10.475400670890794,13.411270658358168,11.227149321266968,8.213183730715288,9.793283161231356,12.252371916508539,13.38393397940642,9.95711010870369,10.66550103813791
62,"Fayetteville, NC",9.170178282009724,10.925937122128174,10.180522893899571,12.75293542074364,6.199789354289881,7.483281870313189,15.378191508958944,15.685384992643453,13.665000814138454,9.867615048826615,11.492082614185268
63,"Fontana, CA",15.215534770231802,25.02583135391924,15.611474584801208,11.895848869003231,6.902985630258358,5.779835390946502,20.95587865372038,13.771951310422677,12.19457497884833,9.279815752344593,9.497361569000168
64,"Fort Collins, CO",16.953759820426487,18.116169913165923,11.795832708739319,19.04849308860186,11.9004418668876,10.060741456345852,9.118618828237702,7.791760437238782,6.121568353042708,6.247304336286122,5.655080630906955
65,"Fort Lauderdale, FL",12.139659204811226,16.086127779738792,16.55582210739989,12.29797149122807,8.499866867844146,6.818604318604319,13.568034977976428,13.239303460709731,10.261793163654504,9.8927627829871,9.145610189818452
66,"Fort Wayne, IN",12.542192913825863,12.200151343170639,14.957579972183588,12.868599817499746,7.223811928407114,8.724255319148936,10.578586481300915,9.952287837309347,10.002437126078036,7.9646283649258836,6.130474600010774
67,"Fort Worth, TX",12.967898294995535,12.907978849341015,16.787316719340968,15.215877437325906,10.261014428901861,9.319668654407545,10.83798164941169,7.93117350986487,7.457155152773207,6.377649855399943,5.794501470303688
68,"Fremont, CA",13.85710617537553,19.472410110359558,20.524553981975355,23.292086001829826,12.463433667781494,9.099665606394257,7.6065855981246795,8.17659463659105,6.465980906279414,5.420647174905665,3.7914691943127963
69,"Fresno, CA",11.785305664610208,9.090111808470843,9.549673645842164,8.874429043943929,7.169778353017311,6.2574189285910915,18.469329795214,16.81292859540594,13.492895333872873,11.856395641823205,10.877839165131983
70,"Fullerton, CA",18.206361131980966,22.229007633587788,19.148628278564967,15.495476087893149,10.116387865041112,8.72586685997342,10.741066863602795,11.936211340206187,8.52069889938166,7.825104638869177,7.379966008073083
71,"Gainesville, FL",13.735600101497083,12.605293979854768,15.54523666866387,23.43877143996809,10.30697075593158,9.974161896974653,11.156478923982228,9.785877143706836,9.532510568451045,10.981485785111163,5.077655431071789
72,"Garden Grove, CA",13.039151225343694,21.891286307053942,15.64636323070058,11.66326530612245,8.624933967247754,7.587092840968473,12.007086524174191,10.90519169237474,9.113344500279172,7.911472907657084,6.082923866835975
73,"Garland, TX",11.250045380286803,18.67003267003267,14.41235014702556,14.697419128809997,9.241699449252557,10.210645894190199,11.631735256682223,9.263604693068514,8.874295201617544,9.291360766311463,5.1103616441826585
74,"Gilbert town, AZ",35.42376160990712,27.26924275475226,28.76473971814783,16.562608394033994,13.500164059936564,12.237379496216441,6.50782960094292,5.8563488301951825,5.186593449496278,5.558498750062083,3.889129963115643
75,"Glendale, AZ",12.40359127832407,22.967395548613823,16.5352662391971,13.537092984222893,7.795113927135373,6.00687691398485,13.046391710454275,9.574127171529769,8.56741834135822,7.031176856099616,6.287823136390667
76,"Glendale, CA",17.046684350132626,19.053381458966566,20.318144997974887,13.870194839389152,10.15283381364073,7.846513439813012,12.660957364182643,10.197980884604245,8.759174835871002,8.846724152586393,8.349398266858822
77,"Grand Prairie, TX",9.43902749490835,11.78607038123167,16.398740405432,15.237883283877348,11.65334597670008,8.019418344519016,11.159645376302336,9.019471417023933,7.207015678979538,5.432513161706677,6.415372099329796
78,"Grand Rapids, MI",8.812297181895815,9.650593990216631,10.202777777777778,10.694753052469474,6.978791946308725,6.447250086475268,14.491306627939812,12.467344560106106,10.200922696525314,8.17564597274459,6.72385722038675
79,"Greensboro, NC",15.398494143892917,15.121671084185284,10.766575254073238,12.649549722168999,9.51303730017762,7.927351858051557,11.084549058068735,11.511806535475214,7.962845566549985,6.725176969110208,5.176977659515495
80,"Hampton, VA",14.422452952628163,13.59680928208847,15.285438144329897,18.73520329387545,8.8085515253423,9.755450795521508,9.813532392001678,11.8235311599156,9.087496433773293,9.740846548507463,6.076320043925206
81,"Hartford, CT",5.230084833436789,5.66774319827755,7.280995871387464,6.136509340112744,5.457703025477707,4.9950016943409015,19.555836739990916,20.89436364577403,23.149407744118918,19.369121930919682,16.041542634120525
82,"Hayward, CA",11.06578324656886,16.867643279362632,14.472463768115942,10.18318595750297,6.8853497501784435,5.5197345195227,15.728516038947276,13.038644032735593,10.461553666732556,6.917432072711575,5.591894473394673
83,"Henderson, NV",24.184184771971033,24.797178491106113,20.071373987467524,17.231140694335682,10.787663291334932,8.815305466237943,11.963373020012218,10.297187372226645,9.71263422206643,7.913970973946494,6.029187754901479
84,"Hialeah, FL",10.032763119744853,19.278443113772454,18.69119769119769,14.771404351511727,8.3469420818145,6.862296091104955,16.722564949170216,12.913645463568917,10.992904529475267,7.699341463200191,6.882764529487363
85,"Hollywood, FL",13.160157649587962,23.711124769514445,13.840429612581511,12.908167036215817,8.087717379415947,6.443062121589119,15.112313301187816,11.866141329376246,10.03798645924854,7.043973941368079,9.184577886106803
86,"Houston, TX",10.978751454051958,11.850527881701211,14.659176082141016,17.00255604242078,12.022466402516237,10.034321517022141,10.242448645098097,9.720490014095981,7.861027097514183,6.556758681408646,5.900925196033689
87,"Huntington Beach, CA",21.39317447495961,19.843583902809414,21.570897832817337,20.097345132743364,10.726070967100686,9.147707979626485,10.894562821454814,9.39844174669324,6.046666604962839,4.711893524135061,5.263871072648105
88,"Huntsville, AL",12.50965250965251,10.984968057121383,13.104077423449151,11.8820852296235,9.005404901686703,8.0473714615829,11.401564135722642,10.10149419044272,11.26203308514284,8.0970407891229,6.71836821417189
89,"Independence, MO",9.944473730451591,16.038034865293184,13.21471507573936,10.648438943284685,7.69533961328706,9.368546195652174,8.656405092426095,10.197590194824278,7.791116042906621,7.211479995135596,6.7586995305977515
90,"INpolis (balance), IN",11.166569711072329,11.547581728616212,12.960155490767736,12.499559108811946,7.586382828993666,7.402516585809062,12.130278560133245,11.218434714910991,10.643136953161598,8.916867963060424,8.296265552678355
91,"Inglewood, CA",12.650991240202858,14.787754114230397,21.325042881646656,11.520775107136203,8.034145650325872,6.878388460581945,12.389872060062821,15.119959869229039,17.557762568826224,12.372637082718862,12.43993314297653
92,"Irvine, CA",27.189536878216124,33.96379245987309,24.05349704012278,22.115025906735752,14.636173001310617,12.765182648401826,7.172479795831562,7.592181982425885,6.989247311827956,5.920767246886609,4.898786046440247
93,"Irving, TX",11.603445047743868,16.4474604729257,13.970688998858012,16.006796116504855,9.200768413308264,9.835743204164256,7.262948340471093,8.829670242098722,5.876860548140825,5.855812690655295,4.7894496807540285
94,"Jackson, MS",9.647138129672754,10.874118702730419,11.389271924986211,12.103899883585564,8.738530671961543,7.671876507477086,12.107213378513444,14.865014451755734,12.736521821812305,11.433756805807622,10.912716279668103
95,"Jacksonville, FL",15.460328317373461,16.698127278753727,15.222439519049688,14.329160777979675,9.225958676045778,7.99905171923303,13.21503526297236,12.433001123164194,10.738280031473627,8.524174838810685,7.230925145768288
96,"Jersey City, NJ",10.451615668123768,10.66455114822547,12.124222375826998,13.632599025630164,9.166045142296369,7.601936525013448,11.802407487481343,9.479359633252363,8.82469275321373,9.230441123861416,7.458358017717648
97,"Joliet, IL",12.290007112375534,16.22369808138309,12.223841917719469,12.626368159203981,8.416906077348067,6.946260387811634,12.716386501991634,10.013696350626576,11.600593001559185,6.7267656787080865,6.70915843174546
98,"KS City, KS",9.457146677363284,8.870536828963795,8.110584330923315,9.44596176355833,6.7544431004001115,7.1362781024066555,15.76074187708169,12.25036766221807,10.741193805777197,9.656677000803766,6.9828912588929954
99,"KS City, Missouri",12.920987654320987,12.181149282346235,12.304271597067261,12.446654984022265,10.226017874875868,8.720538602165659,10.824966068082876,9.77309729406673,7.1508151520495025,6.785964108015824,5.156515982598827
100,"Knoxville, TN",12.057734503565552,12.578553974414259,18.012626745743255,16.49655172413793,11.897244973938943,13.102916475797832,8.016171610301607,7.533401182304411,8.767280869333005,7.23783367384533,6.485889070937594
101,"Lafayette, LA",15.489978331527627,16.082585751978893,20.023522129371713,21.697872340425533,19.345506510003176,16.332033281331253,6.877644674891233,6.512707722385142,6.678352064338425,5.197155972602343,4.570019639042991
102,"Lakewood, CO",13.33963194216234,16.321848566123375,17.413496376811594,13.608108108108109,10.293655739748225,8.592509531285042,8.331260880378014,8.681417787826001,7.373625015449265,3.993248131179165,3.593883325099924
103,"Lancaster, CA",10.007811143898628,8.519002923526697,14.540534368577301,13.998217071540004,7.942380694143167,7.681178985262684,14.971994829814737,12.071627045384378,9.15299024211649,10.06195659615253,7.083786366182333
104,"Lansing, MI",13.147310647639957,14.230993377483443,7.80123285947918,10.401758982035927,5.895139426800929,6.168967986089803,12.238919142482938,14.824588893103959,15.009001285897986,8.980155306298533,8.2825023945153
105,"Laredo, TX",9.83975917563969,12.015552523874488,13.95403798753081,21.66412390198798,13.270842270842271,12.064838785596612,4.798626319956404,5.132735916529934,6.445683666157824,6.306768664665439,5.616526791478373
106,"Las Vegas, NV",17.178609693073675,16.80105769802127,17.563445060483872,11.855157541631725,6.989360932184989,6.791521355133837,13.316400455673374,14.103345500820469,12.928248222365871,10.216465485708314,9.16766356860219
107,"Lincoln, NE",18.63562526256827,22.369869628198938,19.68270393764279,23.666613823715917,13.58805031446541,12.897316730971589,7.3662679473346255,6.280468254124052,5.310647410618683,4.201795294820665,3.1151544047059128
108,"Little Rock, AR",17.382385938668662,20.01238578680203,14.693844807467912,16.007738191197806,10.619296776894098,11.581140350877194,12.43381222599685,10.685759010997833,7.5702727830198,6.089975118388314,4.825455006287714
109,"Long Beach, CA",13.441065521443909,11.951092558235416,12.777420428080292,13.144133215703572,8.884969381394155,6.967962752542749,13.347578891135955,12.272822613480734,11.491066178872412,10.039427064008839,6.0111941235034765
110,"Los Angeles, CA",12.035838128018083,14.828646585036548,15.151513006825832,14.230054648722595,8.647551138985252,7.688627084855883,12.800374644629095,12.227773862078458,10.717484441987896,9.012119132797963,7.246232796496482
111,"Lubbock, TX",11.968911917098445,15.193496879082595,16.75859043719842,23.896805380411937,13.410789804549092,13.878658183921342,6.942804182732541,7.650534540473508,7.345884090070137,4.506604506604506,4.243588404073202
112,"Madison, WI",20.14937489852249,28.014632015723958,20.13247539742619,20.7278861669356,14.084902143522832,13.307146237576905,6.199526935296505,5.934094607678205,5.3262121827614,4.536376027314072,4.835571059465159
113,"Manchester, NH",17.242700241092955,17.648830409356727,14.344704198473282,19.35475660197264,11.052870639534884,10.178724757513118,7.587241433759671,8.844290435396413,6.824925816023739,6.616103796985308,5.309282464681938
114,"McAllen, TX",9.468048359240068,18.910388317291737,17.794648829431438,23.832489451476793,13.580277280858676,13.364156759136945,7.868600711078469,7.672469374597034,5.932540999933603,9.30880536997752,10.767922924341173
115,"Memphis, TN",9.374621397871174,8.392120726495726,8.846534929028667,9.570863118095351,6.956866884830571,6.714522609860323,14.481545059096417,14.094633774785622,13.613187946435342,10.090317659306407,10.14518714347924
116,"Mesa, AZ",16.809032661353335,27.51086091208916,18.277384486564664,19.172621374403878,9.035276979408637,8.88757071687917,9.637341885564894,9.166712862871186,7.365124542257351,6.5370977032183735,5.774219631757155
117,"Mesquite, TX",18.282825405867275,17.37039627039627,16.27939348744718,18.830434782608695,14.916926272066458,10.663322514015935,8.949732734373958,6.09153861009187,8.19835853574218,6.20134565805194,7.5775127768313455
118,"Metairie, LA",12.728330206378986,15.983626891590177,24.30249736194161,22.596739464780068,17.238864719287342,11.769394087865425,6.477132262051915,6.62321648758147,6.15160870563621,6.175977164033353,4.819586055314732
119,"Miami, FL",11.736378374568266,17.58887722980063,20.4413921690491,15.199767608151591,8.607580291242769,6.651580947211291,14.510920902974572,14.179019600409449,9.883934643165652,8.63764446261446,7.298704954954954
120,"Midland, TX",36.61918604651163,24.922284644194757,24.751081210956272,67.24457831325302,16.263671875,17.33664596273292,4.18574118541296,3.831766737003645,3.0973925558464623,4.16395391626801,4.669601077493439
121,"Milwaukee, WI",8.05478039310847,9.681867008558855,9.401248843663275,11.501267527529114,7.732208658160579,6.489884829400854,15.76080024168373,13.076122232358136,11.328142199582045,10.492440098454532,8.669008444357301
122,"Minneapolis, MN",11.372940988325604,12.623779168372419,13.22798575089057,12.265595517182229,10.954067255307157,8.057527794132927,9.948096885813149,8.676158561228615,7.952083333333333,6.692040875247541,5.676648413650564
123,"Miramar, FL",11.63243938280676,14.2397212543554,16.669072164948453,7.963435263500325,8.493599285501638,7.4238453979692105,15.265933648775064,9.319505611592556,10.29841531179255,8.797305876832198,7.679139153827341
124,"Mobile, AL",13.723207518569046,13.709237838694344,12.978370583994232,10.378001812415043,7.428252372975991,6.835429075667329,12.125606978642946,13.23903440274865,12.579621344030329,8.258298694455828,7.257788428620336
125,"Modesto, CA",8.835659780383398,11.036477835487378,11.39850216791486,8.984673982044074,5.5277231161014,5.96991357463123,16.591716990020984,17.79809515956131,14.670624618598927,14.705381215358864,11.886866679089799
126,"Montgomery, AL",11.177203399697287,13.568293023906053,10.972128187767998,17.766160764474424,10.151178627553692,11.09194366197183,9.782554856605081,10.12253089679941,7.256561784592451,10.435979807251032,8.130727317757781
127,"Moreno Valley, CA",11.809796437659033,12.338970479157394,14.632436974789917,14.050115295926211,6.101060714518123,5.92967567923163,17.65224554198137,13.55251300203038,13.872654567825284,14.73476154042336,10.195851364255095
128,"Naperville, IL",20.50199946680885,25.715843023255815,28.586103847590586,30.281211625051167,11.804310479462751,11.669655497876358,7.012075845700425,5.648132801244374,7.539245297693893,5.038427601375977,4.532912889239259
129,"New Haven, CT",9.416114405301709,10.547962784728906,11.333742546474921,9.138745704467354,8.405619412515964,7.243333681898986,17.930569093499287,15.69288834735059,10.96007344296091,11.216819523884238,8.938657758882478
130,"New Orleans, LA",7.5719836111896015,8.364479315263909,8.66147803316846,8.902674678920702,7.236431615341321,6.851861866501854,11.556623685084396,12.26469253522436,9.403511702194292,10.300799567464153,8.533672903123515
131,"NY, NY",11.872644666155027,12.824470388912243,14.140517607420628,13.84960936860744,9.793278148127744,8.925561024318018,11.225511300300656,10.635286235352304,9.808816052357955,8.255753711840557,7.445828545245199
132,"Newark, NJ",8.879034690799397,7.971303409307345,8.658575938267274,9.606662999921427,6.205525480679484,4.904351733952513,21.236515740808688,22.610789255887443,18.999102532036662,15.308441907657446,15.197484800285412
133,"Newport News, VA",16.911995177817964,17.821317265738625,12.876943983089234,18.903735325506936,11.454719387755102,9.482663427561837,11.548142466700515,10.093128891690121,8.23641396514185,8.444073785512844,7.630036713565777
134,"Norfolk, VA",12.886817400502446,14.081221041155628,12.319813748315157,11.11835858014922,9.988246645031138,7.6490651844365845,12.970859386850488,12.789332219931628,9.790708807934458,8.93637602778877,9.086737861107862
135,"North Las Vegas, NV",17.108582167467112,19.625765529308836,18.94902634593356,15.171646882248602,8.810152934582433,6.9460219478738,13.615984023807659,10.644216111342084,13.448817746592113,8.952710189247885,7.575105527730215
136,"Norwalk, CA",9.106424982053122,16.7007722007722,9.73356401384083,15.748136645962733,8.745467472449342,8.042901716068643,12.147440680495448,12.860991165867766,7.69479665918421,6.476958225755522,6.469108191221694
137,"Oakland, CA",9.549085610932476,9.740844926350245,11.011023059047846,13.342757417102966,9.053952015588845,7.724073028420855,12.266878186535678,12.952311377024014,12.524833143596956,7.64267477912836,7.023024066730479
