,City,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
20,"Jacksonville, FL",15.460328317373461,16.698127278753727,15.222439519049688,14.329160777979675,9.225958676045778,7.99905171923303,13.21503526297236,12.433001123164194,10.738280031473627,8.524174838810685,7.230925145768288,5.971617254461149,6.359029857449245,5.788544751856244,4.761055481541965,5.470291243470453,4.68988890823027,4.212637714349328,4.412098118220762
21,"Las Vegas, NV",17.178609693073675,16.80105769802127,17.563445060483872,11.855157541631725,6.989360932184989,6.791521355133837,13.316400455673374,14.103345500820469,12.928248222365871,10.216465485708314,9.16766356860219,6.847700440299767,5.841527074405922,6.2018980015011005,5.939751125464558,6.87070934615312,10.945456814777833,5.3741396534711114,5.413800886164665
22,"Lincoln, NE",18.63562526256827,22.369869628198938,19.68270393764279,23.666613823715917,13.58805031446541,12.897316730971589,7.3662679473346255,6.280468254124052,5.310647410618683,4.201795294820665,3.1151544047059128,3.5851853689701585,3.928233130885385,3.3113458844185755,3.6070597034731517,3.503116136851625,2.7696113580955113,2.741593363938114,2.978996739828629
23,"Los Angeles, CA",12.035838128018083,14.828646585036548,15.151513006825832,14.230054648722595,8.647551138985252,7.688627084855883,12.800374644629095,12.227773862078458,10.717484441987896,9.012119132797963,7.246232796496482,6.671301370440966,6.271583418081783,5.964211263368969,5.257417122937171,6.859487439271672,10.664203824088128,6.72106424924596,6.715901050486288
24,"Madison, WI",20.14937489852249,28.014632015723958,20.13247539742619,20.7278861669356,14.084902143522832,13.307146237576905,6.199526935296505,5.934094607678205,5.3262121827614,4.536376027314072,4.835571059465159,3.803269454792171,2.8178550966196156,1.9298223155307492,2.190153218572991,2.823932878601891,3.2075626694302093,2.228574979802374,2.6342916046271903
25,"Memphis, TN",9.374621397871174,8.392120726495726,8.846534929028667,9.570863118095351,6.956866884830571,6.714522609860323,14.481545059096417,14.094633774785622,13.613187946435342,10.090317659306407,10.14518714347924,8.487025722259938,8.51929686233241,9.605347923104933,7.49769194184626,8.559150990479719,9.847003001839838,6.074460501587713,7.454731142704298
26,"Milwaukee, WI",8.05478039310847,9.681867008558855,9.401248843663275,11.501267527529114,7.732208658160579,6.489884829400854,15.76080024168373,13.076122232358136,11.328142199582045,10.492440098454532,8.669008444357301,7.976563464496518,6.22867305929148,5.2771513921728985,5.25184859672737,6.342175795477973,6.956475071110396,4.997171346959458,5.1076485870905275
27,"Minneapolis, MN",11.372940988325604,12.623779168372419,13.22798575089057,12.265595517182229,10.954067255307157,8.057527794132927,9.948096885813149,8.676158561228615,7.952083333333333,6.692040875247541,5.676648413650564,5.776543490665039,4.229211479952716,5.116692044379194,4.400194492195427,5.248658443367491,8.447103534062379,4.642461089871346,3.878292393086539
28,"Montgomery, AL",11.177203399697287,13.568293023906053,10.972128187767998,17.766160764474424,10.151178627553692,11.09194366197183,9.782554856605081,10.12253089679941,7.256561784592451,10.435979807251032,8.130727317757781,7.864626129827444,5.283205812737381,7.034368131567725,5.5062942442229135,6.793808555724073,8.61402050429482,6.305401699435322,4.683903252710593
29,"New Orleans, LA",7.5719836111896015,8.364479315263909,8.66147803316846,8.902674678920702,7.236431615341321,6.851861866501854,11.556623685084396,12.26469253522436,9.403511702194292,10.300799567464153,8.533672903123515,8.213774037976473,6.878578807747616,7.862716468057715,7.778936085864889,8.544374948900336,9.40269518902774,6.750698601707149,5.289720232814766
30,"Omaha, NE",12.477582964266213,14.380263157894737,15.457958071596154,17.508702466386207,13.289505428226779,11.29059405940594,9.145873989406189,7.6276347844508,5.073781145667853,5.969799499262049,4.117716264138894,4.806005518176908,4.348451116835484,4.51662193664662,4.7463795877710515,4.407300082519335,4.129117700785484,3.3160422089820654,3.267204222693238
31,"Orlando, FL",15.234550195567145,15.583578087089771,15.656627993088126,10.999755062050948,7.046257953742046,7.096811047089211,9.547525315408032,11.693472878217266,9.35750666493935,6.828154823983155,7.215770861026812,5.5018652512455875,5.449845847217465,4.695897993241518,3.548824864592216,5.03455024281814,7.7648835323397005,4.087220050636206,5.204005285193499
32,"Philadelphia, PA",8.087786405538768,8.080279971106185,9.310719188636428,10.011343301689363,7.24194914419649,6.3358664785411944,16.697880357457322,15.891952143662131,13.79624753703372,12.79080496660181,10.931037071080448,9.578339896516628,9.138835092867817,8.17394479559352,8.202741169200847,8.789004353231448,10.492398627495177,7.047208561271666,6.199517116219047
33,"Phoenix, AZ",17.948402088903325,21.296041206769683,18.75096118070197,18.5344349985672,8.85852165725047,8.668027045136139,10.988543045108221,9.695197573157586,9.086907189458529,8.191596634247853,6.227012596032321,5.90751782614485,5.545193037023608,4.781442376745155,4.394312989186988,5.354215486983741,5.932052162777163,4.324953577249161,4.3913170532676835
34,"Pittsburgh, PA",9.562231200312786,13.439130830075461,14.273715710723192,14.612311533659849,10.567476254223243,8.902215347218386,10.821185803012332,9.333526374209738,7.990416110639329,8.258367529155633,7.013221749034367,6.494885562588115,5.442911201866278,4.558033632680744,5.287490174386445,5.357451603479422,7.185849478480523,5.3412445354140665,4.922188989625199
35,"Portland, OR",12.636709084482149,15.801269709111724,15.423615276944611,14.097969252455838,8.590895069662228,8.194201326397279,9.724300755328313,9.700365590222546,9.037973027174795,7.406923942175501,6.456997899675404,4.978534530587621,4.654047321239721,4.002931491860981,3.845886128978203,5.2981170875907715,7.120400679539239,4.527439184436255,3.8241450410296993
36,"Raleigh, NC",17.215081484209556,17.662950100530068,21.067559021922428,18.119670103092783,11.157394245380129,9.330585665416478,9.01751487256149,8.143873544601139,7.780225665494115,5.568407007681922,4.905191270982831,4.501470413498099,3.5257090712702754,3.2874151733105776,4.428556463440184,4.2912450310536014,5.5429174883513195,3.2420629469224265,3.0221506354292145
37,"Reno, NV",21.670200462606015,22.934516765285995,20.09236298292902,16.334893673933397,8.817385005432815,6.23120113344178,8.860980434529647,9.703061139377763,9.261967979394884,7.930806540247371,6.4827874823689875,6.287409566439391,5.242175282482765,4.272882287051504,4.410853504919484,5.32095142649084,4.72065014357802,5.641363114362766,4.23044245474152
38,"Richmond, VA",10.423316912972085,9.84538549578608,9.720930232558139,11.578493901756742,8.652520118593817,8.290233415233415,12.616665608475206,8.864037563733792,10.841242601477953,10.083791762258349,8.619915148490144,7.489878542510121,6.247080133432779,4.387227507015865,5.589663911180836,6.324389041481794,7.363528009535162,6.606075844524641,3.802963826588531
39,"Riverside, CA",12.189366590088612,13.474794941900205,12.620597738287561,10.274986951983298,7.47687153072961,6.315063108704197,14.585955025441812,14.858706160108905,12.754882672538468,12.144139918660553,8.04276500455345,8.083758667028384,7.350777764379597,5.457603736824909,4.705543072061139,6.549527675322349,8.840380226347614,4.876611591675113,4.141571642821434
40,"Sacramento, CA",11.973464703577227,11.621062300751067,11.694022600603365,9.819016393442624,7.258568720673689,6.259219264618541,15.614168388341557,14.897982255234874,12.49722719904445,10.323562999619337,8.235577085372853,7.180316938913236,8.163714380019805,6.476879165674259,5.553054123951105,6.670750430345983,7.527603536187227,5.0065403527079955,6.203279756656363
41,"Salem, OR",10.028221512247072,10.102972683449384,11.102189781021897,14.702664513524425,9.186549707602339,7.167636120911605,14.917000572409844,16.296920699388227,8.911823518028768,9.043688446604438,5.8818393843774555,6.391185901299452,5.038343461397546,6.030893060692768,6.677295541777384,6.182876522868586,5.595215356699455,5.43342548827254,3.922191085033716
42,"Salt Lake City, UT",20.993536280233528,16.854023181589113,27.52099533437014,25.538894324853228,13.28158754081889,8.364183964183963,8.808023414336514,8.34947317696991,5.552313623449055,6.145424404995036,4.642599927979835,3.2526242863782655,4.005724912797922,2.8661322299801744,2.996288585136236,3.8032654638958685,3.852050746339797,3.0211683745979503,4.186278482590942
43,"San Antonio, TX",14.39608991689196,14.622312707530478,16.229158878504673,18.69975845410628,12.445346279299097,11.03892169710172,9.139128759027631,8.89576151030236,7.784314629801512,7.117548978741143,6.057515578069665,6.0370440437320605,5.045692730836342,5.935329020534159,4.7588647773527475,5.938154118949317,7.1843946332976625,5.030420199756214,4.977701908633603
44,"San Diego, CA",17.081859511005156,20.607313298078164,19.48091325308511,15.388871722957717,11.607553651046997,9.38942647119897,10.33217278100047,9.169636437856568,8.85847294781294,7.269807586750768,6.940137072154943,6.153922284546518,5.742627171114805,5.3364729276099645,5.01573648157906,5.929665361141115,8.160785067897475,4.750717549340282,3.9835828102366007
45,"San Francisco, CA",15.032400114563941,17.235499118730974,20.514839766933722,16.524282825513247,10.29800041657988,11.082276195205633,7.446600964786722,7.721909551186457,7.252980716765153,6.192452858903922,5.104440966723205,4.5428326622500235,3.791939182111708,3.6897918749203624,3.7226290409001606,4.683872854557751,8.375646445596406,3.681782254655074,4.880639615970939
46,"San Jose, CA",13.710462213019914,15.641032393995259,16.84047668827096,14.513380489242559,9.040804425044621,7.8821907447965085,10.618469962556423,9.758710855303875,9.352952464808606,6.702535390777914,6.125794641068143,5.32213789183597,4.532055164906552,4.143865555678686,3.5891027509758886,4.647084766693128,6.607792207792208,3.5853836495690725,4.152442521627114
47,"Seattle, WA",15.637810522338718,18.825163398692812,18.424410686223155,22.54329582893019,14.269056811913956,10.961902282391739,7.205299124239509,5.948017538571433,5.8532734208409885,4.460465059445985,4.811097451329383,4.69191342688959,3.986129451108079,3.7603303145355857,3.56819513234276,4.092622169474834,5.322619379052533,3.3449248275748,4.174967202759827
48,"Spokane, WA",11.932793136320305,14.26909090909091,17.234251968503937,15.001154734411086,8.1324269097768,8.52022846263684,12.093758720119059,10.03098411449368,8.138808256732785,6.493143575720074,8.050153378800964,5.800536928085909,4.447081426230434,5.47421577738423,6.331103589322236,5.912353779278176,7.065894727537897,4.2133003911879765,3.846681294569391
49,"St. Louis, MO",8.474529318216796,8.921570736955353,8.441881874121808,9.983403857778756,6.96856588721777,5.775069012538664,16.519353491978293,14.128594570234949,11.146254602523088,11.952322482105956,9.511822082567114,7.0193012897340035,6.966109536067187,6.178413770627796,5.16673152697378,5.846396765492204,6.346453303624555,4.42778529992671,4.691321788474709
50,"Stockton, CA",9.41253955405107,9.184977111943404,9.147650534608891,7.329546120058565,5.649946546931794,5.594602425597086,19.300815316897463,17.362642500370132,15.447851717930295,13.96505386350608,11.759600944812961,11.357001261488557,6.649473857166329,7.09573577388342,6.38507512064613,8.121780393442156,10.45357711080549,6.762698917069477,6.946692340662364
51,"Tampa, FL",14.33160809951875,15.09031546031454,11.186440677966102,14.137180400538274,7.191854358734975,7.337596866927756,12.476289404751153,12.52956255685107,10.79081898228561,8.831116419343052,8.299397552425534,7.525956840390879,5.772529776596109,5.665789395865985,3.957766990291262,5.773295459979533,5.306419118328561,4.341841727408247,3.826190990213011
52,"Toledo, OH",8.641319059923712,8.542099395646307,7.117423306822111,8.453321256038647,5.158271541805165,5.581890914685745,17.41007609778638,16.585262263750266,14.242025795204396,10.751136020503605,9.575441452994532,9.242070165476372,9.370145246678028,8.195929214229631,9.16510205317667,8.704030236070501,9.265341528332801,5.567093028744042,8.113082987068463
53,"Tucson, AZ",13.450424178154824,15.015755813953488,14.391907060276125,13.81756686439796,9.130952380952381,7.615366132035803,13.88047852178177,11.448460760565368,12.211042756664558,9.843490048678293,9.698171540995894,8.885803277071501,8.468252178134927,5.744046267278315,6.291506721352152,7.52344715784175,6.877717292024406,5.798660971695306,5.056839625137117
54,"Tulsa, OK",14.075982343150734,14.096174627188242,16.782754290498115,21.912674216027874,13.843572713435726,10.640480292914065,8.010352382959743,7.862066245279112,7.1739855911741035,5.581463201147609,6.377930687902275,7.008046746368704,6.854466480745498,5.031362671012989,5.54765569644995,6.213190842076524,7.054247215041475,4.8335332293557975,6.023027955669747
55,"Washington, DC",10.958859772266416,11.788686022149058,12.381387926672634,12.881559045956951,9.013276990185387,8.060210536253777,11.37744198720052,10.34290806882841,10.4465694721872,8.859504306593598,7.250638138330928,6.919595015258372,6.590777941633416,7.541189689775929,6.26380691348715,7.1196262500060765,8.200760951266574,5.112622474884897,5.258938671125756
56,"Wichita, KS",12.318049297641135,13.096823415175475,15.24534360950546,16.4089394068883,9.897806150884126,8.734962805526036,10.462393034078968,8.034787588132136,7.482115816406454,6.848021108179419,4.994330979291551,5.75430981330308,6.689719644957329,4.901292373093775,5.507219089710939,5.570981009369107,7.203337529931621,6.025616385024419,4.093884874642355
