Pickup Location,Dropoff Location,Rate,Truck Type,Moving Type,Date
"Minneapolis, MN","Seattle, WA","$1,826.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Seattle, WA","$2,283.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Seattle, WA","$2,739.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Minneapolis, MN","Tampa, FL","$2,024.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Tampa, FL","$2,131.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Tampa, FL","$2,663.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Tampa, FL","$3,196.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Minneapolis, MN","Tucson, AZ","$1,661.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Tucson, AZ","$1,748.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Tucson, AZ","$2,185.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Tucson, AZ","$2,622.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Minneapolis, MN","Tulsa, OK",$910.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Tulsa, OK",$958.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Tulsa, OK","$1,198.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Tulsa, OK","$1,437.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Minneapolis, MN","Washington, DC","$1,522.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Washington, DC","$1,603.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Washington, DC","$2,003.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Washington, DC","$2,404.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Minneapolis, MN","Wichita, KS",$575.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Wichita, KS",$605.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Wichita, KS",$756.00,20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Minneapolis, MN","Wichita, KS",$907.00,26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Albuquerque, NM",$986.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Albuquerque, NM","$1,038.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Albuquerque, NM","$1,297.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Albuquerque, NM","$1,557.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Atlanta, GA","$1,815.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Atlanta, GA","$1,910.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Atlanta, GA","$2,388.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Atlanta, GA","$2,866.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Austin, TX",$954.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Austin, TX","$1,005.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Austin, TX","$1,256.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Austin, TX","$1,507.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Baltimore, MD","$2,003.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Baltimore, MD","$2,109.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Baltimore, MD","$2,741.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Baltimore, MD","$3,163.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Boston, MA","$2,332.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Boston, MA","$2,454.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Boston, MA","$3,191.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Boston, MA","$3,682.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Buffalo, NY","$1,839.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Buffalo, NY","$1,936.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Buffalo, NY","$2,517.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Buffalo, NY","$2,904.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Charlotte, NC","$2,003.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Charlotte, NC","$2,109.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Charlotte, NC","$2,636.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Charlotte, NC","$3,163.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Chicago, IL",$575.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Chicago, IL",$606.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Chicago, IL",$757.00,20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Chicago, IL",$908.00,26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Cincinnati, OH","$1,223.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Cincinnati, OH","$1,288.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Cincinnati, OH","$1,931.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Cincinnati, OH","$2,575.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Cleveland, OH","$1,247.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Cleveland, OH","$1,313.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Cleveland, OH","$1,969.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Cleveland, OH","$2,625.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Columbus, OH","$1,297.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Columbus, OH","$1,365.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Columbus, OH","$2,048.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Columbus, OH","$2,730.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Dallas, TX",$824.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Dallas, TX",$868.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Dallas, TX","$1,085.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Dallas, TX","$1,301.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Denver, CO",$475.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Denver, CO",$500.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Denver, CO",$625.00,20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Denver, CO",$750.00,26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Detroit, MI",$836.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Detroit, MI",$880.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Detroit, MI","$1,320.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Detroit, MI","$1,761.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Fresno, CA","$2,223.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Fresno, CA","$2,341.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Fresno, CA","$2,576.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Fresno, CA","$2,926.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Houston, TX","$1,026.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Houston, TX","$1,080.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Houston, TX","$1,351.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Houston, TX","$1,621.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Jacksonville, FL","$2,177.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Jacksonville, FL","$2,291.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Jacksonville, FL","$2,864.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Jacksonville, FL","$3,437.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Memphis, TN","$1,383.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Memphis, TN","$1,456.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Memphis, TN","$1,820.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Memphis, TN","$2,184.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Miami, FL","$2,578.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Miami, FL","$2,714.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Miami, FL","$3,392.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Miami, FL","$4,070.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Milwaukee, WI",$700.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Milwaukee, WI",$737.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Milwaukee, WI",$922.00,20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Milwaukee, WI","$1,106.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Minneapolis, MN",$515.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Minneapolis, MN",$543.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Minneapolis, MN",$678.00,20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Minneapolis, MN",$814.00,26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Orlando, FL","$2,277.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Orlando, FL","$2,397.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Orlando, FL","$2,996.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Orlando, FL","$3,595.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Philadelphia, PA","$2,061.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Philadelphia, PA","$2,170.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Philadelphia, PA","$2,820.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Philadelphia, PA","$3,254.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Phoenix, AZ","$1,605.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Phoenix, AZ","$1,690.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Phoenix, AZ","$2,112.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Phoenix, AZ","$2,534.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Pittsburgh, PA","$1,757.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Pittsburgh, PA","$1,850.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Pittsburgh, PA","$2,312.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Pittsburgh, PA","$2,774.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Portland, OR","$1,964.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Portland, OR","$2,068.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Portland, OR","$2,584.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Portland, OR","$3,101.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Raleigh, NC","$2,070.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Raleigh, NC","$2,179.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Raleigh, NC","$2,724.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Raleigh, NC","$3,269.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Sacramento, CA","$1,773.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Sacramento, CA","$1,865.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Sacramento, CA","$2,052.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Sacramento, CA","$2,332.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Seattle, WA","$2,019.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Seattle, WA","$2,125.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Seattle, WA","$2,656.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Seattle, WA","$3,188.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Tampa, FL","$2,292.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Tampa, FL","$2,413.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Tampa, FL","$3,016.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Tampa, FL","$3,619.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Tucson, AZ","$1,580.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Tucson, AZ","$1,663.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Tucson, AZ","$2,079.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Tucson, AZ","$2,495.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Tulsa, OK",$845.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Tulsa, OK",$889.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Tulsa, OK","$1,112.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Tulsa, OK","$1,334.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Washington, DC","$2,009.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Washington, DC","$2,115.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Washington, DC","$2,750.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Washington, DC","$3,173.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Omaha, NE","Wichita, KS",$437.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Omaha, NE","Wichita, KS",$460.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Omaha, NE","Wichita, KS",$575.00,20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Omaha, NE","Wichita, KS",$691.00,26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Albuquerque, NM","$2,040.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Albuquerque, NM","$2,146.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Albuquerque, NM","$2,362.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Albuquerque, NM","$2,683.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Atlanta, GA",$468.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Atlanta, GA",$492.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Atlanta, GA",$541.00,20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Atlanta, GA",$616.00,26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Austin, TX","$1,827.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Austin, TX","$1,923.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Austin, TX","$2,404.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Austin, TX","$2,885.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Baltimore, MD","$1,328.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Baltimore, MD","$1,398.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Baltimore, MD","$1,747.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Baltimore, MD","$2,096.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Boston, MA",$830.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Boston, MA",$874.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Boston, MA",$960.00,20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Boston, MA","$1,091.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Buffalo, NY","$1,262.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Buffalo, NY","$1,328.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Buffalo, NY","$1,460.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Buffalo, NY","$1,660.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Charlotte, NC","$1,120.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Charlotte, NC","$1,177.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Charlotte, NC","$1,296.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Charlotte, NC","$1,472.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Chicago, IL","$2,580.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Chicago, IL","$2,716.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Chicago, IL","$2,988.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Chicago, IL","$3,396.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Cincinnati, OH",$992.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Cincinnati, OH","$1,044.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Cincinnati, OH","$1,148.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Cincinnati, OH","$1,305.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Cleveland, OH","$1,048.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Cleveland, OH","$1,102.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Cleveland, OH","$1,211.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Cleveland, OH","$1,377.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Columbus, OH",$995.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Columbus, OH","$1,048.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Columbus, OH","$1,152.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Columbus, OH","$1,310.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Dallas, TX","$1,194.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Dallas, TX","$1,258.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Dallas, TX","$1,382.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Dallas, TX","$1,572.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Denver, CO","$2,018.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Denver, CO","$2,126.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Denver, CO","$2,338.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Denver, CO","$2,657.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Detroit, MI",$951.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Detroit, MI","$1,001.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Detroit, MI","$1,101.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Detroit, MI","$1,251.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Fresno, CA","$2,640.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Fresno, CA","$2,779.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Fresno, CA","$3,058.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Fresno, CA","$3,475.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Houston, TX","$1,283.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Houston, TX","$1,350.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Houston, TX","$1,688.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Houston, TX","$2,025.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Jacksonville, FL",$151.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Jacksonville, FL",$159.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Jacksonville, FL",$183.00,20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Jacksonville, FL",$207.00,26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Memphis, TN","$1,004.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Memphis, TN","$1,058.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Memphis, TN","$1,164.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Memphis, TN","$1,322.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Miami, FL",$151.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Miami, FL",$159.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Miami, FL",$183.00,20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Miami, FL",$207.00,26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Orlando, FL","Milwaukee, WI","$2,756.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Orlando, FL","Milwaukee, WI","$2,900.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Orlando, FL","Milwaukee, WI","$3,192.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Orlando, FL","Milwaukee, WI","$3,624.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
